case_idx,case_id,molecule_id,conformer_id,heavy_atom_count,status,evaluator_decision,evaluator_relation,evaluator_reason,reason_family,exact_smiles,stereo_equivalent,diagnostic_error,charge_consistent,radical_consistent,runtime_ms,error,reference_smiles,predicted_smiles,xyz,source_conformer_count,relativeenergy_kcal_mol
287076,geom-drugs-004e4825105a3fe5-c0,004e4825105a3fe5,0,26,ok,not_equivalent,none,Not equivalent: non-metal connectivity differs.,suspected_tautomer_protomer,False,False,,True,True,50.44500199437607,,O=c1[nH]c(=O)n(C2CCCCCC2)c(O)c1C=NCc1ccc(F)cc1,O=C1NC(=O)N(C2CCCCCC2)C(=O)C1=CNCc1ccc(F)cc1,"48
GEOM DRUGS O=c1[nH]c(=O)n(C2CCCCCC2)c(O)c1C=NCc1ccc(F)cc1 conformer 0
O 0.0916105134 -4.0237018957 -0.5308167383
C 0.6644127213 -2.9649902332 -0.3746385369
N 1.9554785505 -2.7834354760 -0.8361052858
C 2.7377517121 -1.6539682304 -0.7443246224
O 3.8569096992 -1.6431609644 -1.1971419576
N 2.1586250007 -0.5712450830 -0.1139912783
C 0.8751450856 -0.5729323696 0.4047396205
C 0.1118191438 -1.7948409065 0.2779531662
C -1.1788021947 -1.8784773527 0.7646145330
N -1.8036937777 -0.9100619520 1.3973316264
C -3.1856993356 -0.9396765878 1.7961737370
C -4.0386452816 -0.0922705889 0.8780471727
C -4.0111575536 -0.3220594545 -0.4929180086
C -4.7782434305 0.4420114149 -1.3516885403
C -5.5764658948 1.4392897897 -0.8195891827
C -5.6224071395 1.6899321069 0.5393503604
C -4.8436594185 0.9187871141 1.3839487585
H -4.8687409812 1.1056580381 2.4470837631
H -6.2544215036 2.4765380038 0.9192808659
F -6.3297100260 2.1868111564 -1.6486389169
H -4.7661877766 0.2746730561 -2.4167389291
H -3.3826921414 -1.1039094250 -0.8931092632
H -3.5339999484 -1.9775732300 1.7697135222
H -3.2683174248 -0.5695036430 2.8221357602
H -1.6973043574 -2.8221208919 0.6265191407
O 0.4219412919 0.4341851802 0.9457806049
H -1.2717851512 -0.0361847049 1.4691802113
C 2.9496307581 0.6645938140 0.0102517853
C 4.2313286636 0.4060330726 0.8064115248
H 5.0293321365 0.1423281564 0.1132339678
C 4.6566358780 1.5874327267 1.6809684019
C 4.5140666656 2.9678781402 1.0317943432
C 4.8480667045 3.0164475538 -0.4606796941
H 5.1920978505 4.0246608731 -0.7042661698
C 3.6420591362 2.7108975363 -1.3488214400
H 3.8726892067 3.0122855087 -2.3734083427
C 3.2304950025 1.2418123091 -1.3790743441
H 4.0115294930 0.6488918601 -1.8563871507
H 2.3243547051 1.1499727785 -1.9849335469
H 2.7962794314 3.3162368206 -1.0127238796
H 5.6638731846 2.3299350962 -0.6877623528
H 3.4945307934 3.3339153835 1.1687089169
H 5.1702556936 3.6558634899 1.5699737169
H 4.0680812673 1.5847240883 2.6014062577
H 5.6996604634 1.4286619158 1.9633617618
H 4.0781372097 -0.4587431528 1.4569699776
H 2.3002259235 1.3462563140 0.5666908779
H 2.3896489529 -3.5725217143 -1.3016705706
",29,0.0
287174,geom-drugs-b2220bcad17f6225-c0,b2220bcad17f6225,0,25,ok,not_equivalent,none,Not equivalent: non-metal connectivity differs.,suspected_tautomer_protomer,False,False,,True,True,36.45980000146665,,C=CCn1c(O)c(N=NC(=O)C(O)c2ccccc2)c2ccccc21,C=CCN1C(=O)C(=NNC(=O)[C@H](O)c2ccccc2)c2ccccc21,"42
GEOM DRUGS C=CCn1c(O)c(N=NC(=O)C(O)c2ccccc2)c2ccccc21 conformer 0
C -5.1073967964 -1.5689700441 -0.6540657654
C -5.0893151772 -1.5523834346 0.6644523122
C -3.9428943898 -1.0944004926 1.5205168505
N -2.8442509864 -0.5341692859 0.7788279375
C -1.6451122171 -1.1659903639 0.6126478241
O -1.3429284505 -2.2507385350 1.0816262299
C -0.7969257780 -0.2645322529 -0.2278376527
N 0.4109169280 -0.4567111425 -0.6159491827
N 1.0488127610 -1.5749142227 -0.2844539695
C 2.3537148107 -1.7843536336 -0.6280542421
O 2.9206405203 -2.8242596105 -0.3740537147
C 3.0837690246 -0.6200814464 -1.2871202898
C 3.3518849278 0.3787934147 -0.1713581501
C 2.6103496571 1.5471808431 -0.0710197841
C 2.8478094117 2.4346430626 0.9633537959
C 3.8296384051 2.1635967673 1.9015399466
C 4.5738607712 1.0005652263 1.8020828152
C 4.3337600418 0.1081033160 0.7724400218
H 4.9126626870 -0.8003794039 0.6981946304
H 5.3411311267 0.7844530501 2.5307214721
H 4.0150878543 2.8580064116 2.7077346676
H 2.2663438467 3.3422840456 1.0348314628
H 1.8454176447 1.7577329352 -0.8019896441
O 4.2556327618 -1.0904445696 -1.8907143373
H 4.4566275400 -1.9504209078 -1.4862543428
H 2.4524921411 -0.1597796068 -2.0540480663
H 0.5626905137 -2.3020198589 0.2513041006
C -1.6120312419 0.8939212206 -0.5175497352
C -1.3793800731 2.0457962570 -1.2470531868
C -2.3944819855 2.9874183189 -1.3309594028
C -3.6131696897 2.7774682245 -0.7029161240
C -3.8637626775 1.6230200138 0.0293295306
C -2.8534552367 0.6874431009 0.1153664412
H -4.8193713550 1.4645226866 0.5033358721
H -4.3887375741 3.5239031615 -0.7853576012
H -2.2362220266 3.8940520146 -1.8943589959
H -0.4320467821 2.1972436940 -1.7384394358
H -3.5401211206 -1.9539493683 2.0699697109
H -4.2999299167 -0.3589596558 2.2521492029
H -5.9415430917 -1.8979716361 1.2338359741
H -5.9645497230 -1.9213885123 -1.2004212047
H -4.2719396683 -1.2362601691 -1.2476860042
",48,0.0
287235,geom-drugs-cb99bef92581723d-c0,cb99bef92581723d,0,21,ok,not_equivalent,none,Not equivalent: non-metal connectivity differs.,suspected_tautomer_protomer,False,False,,True,True,45.9634590006317,,Cn1c(O)c(C=NC(CC(N)=O)C(=O)O)c(=O)n(C)c1=O,CN1C(=O)C(=CN[C@H](CC(N)=O)C(=O)O)C(=O)N(C)C1=O,"35
GEOM DRUGS Cn1c(O)c(C=NC(CC(N)=O)C(=O)O)c(=O)n(C)c1=O conformer 0
C -3.4735718989 -2.6453327582 0.0506038676
N -3.0048609249 -1.2742551921 -0.0517582100
C -1.6501920340 -1.0289731416 -0.1093899105
C -1.2644619425 0.3623850426 -0.1765797052
C 0.0654188390 0.7240159901 -0.1390832907
N 1.0636417160 -0.1379352550 -0.0967039085
C 2.4400484695 0.2079860321 0.1092148131
C 2.7918708723 0.0781904422 1.6236116462
O 1.9946412866 -0.3504141932 2.4063037650
O 4.0014779808 0.4761844581 1.9531054760
H 4.5470971351 0.7594704562 1.1691371733
H 2.5911063666 1.2569095541 -0.1792973886
C 3.3294702016 -0.7048313964 -0.7582409688
H 2.7945480095 -0.9367085111 -1.6812586917
H 3.5185711421 -1.6465980078 -0.2350826034
C 4.6658637552 -0.0644405533 -1.0887803879
O 5.1749347031 0.7965264446 -0.3899876375
N 5.2531077336 -0.5112816417 -2.2067421998
H 6.1542468532 -0.1388085438 -2.4617431122
H 4.8466331509 -1.2266989718 -2.7829529687
H 0.2967624012 1.7834074543 -0.1715788121
C -2.2508346090 1.4263400539 -0.2518286505
O -1.9705661176 2.6045937925 -0.3613040169
N -3.5724606013 1.0063775681 -0.1945693142
C -3.9885872234 -0.3015866034 -0.0857804220
O -5.1606020509 -0.5941292951 -0.0332729959
C -4.6256029684 2.0060498636 -0.2435238349
H -5.2712904878 1.8206840686 -1.1013846011
H -5.2258954025 1.9542627195 0.6642261369
H -4.1478980940 2.9790479197 -0.3291158742
O -0.8451407079 -1.9574514599 -0.1081268139
H 0.7653129710 -1.1126189576 0.0324521477
H -4.0804533587 -2.7585669669 0.9480895914
H -2.5996192961 -3.2901702148 0.0977732311
H -4.0836951848 -2.8935538895 -0.8175630560
",20,0.0
287274,geom-drugs-ae039353edce90ca-c0,ae039353edce90ca,0,24,ok,not_equivalent,none,Not equivalent: non-metal connectivity differs.,suspected_tautomer_protomer,False,False,,True,True,41.48519800219219,,COc1cccc(N=Nc2c(=O)[nH]n3c(=O)c4c([nH]c23)CCC4)c1,COc1cccc(NN=C2C(=O)Nn3c2nc2c(c3=O)CCC2)c1,"39
GEOM DRUGS COc1cccc(N=Nc2c(=O)[nH]n3c(=O)c4c([nH]c23)CCC4)c1 conformer 0
C 5.8156642642 1.8117885398 0.0401339910
H 5.2791466953 2.1553460916 -0.8490766541
O 6.0108301187 0.4153025008 0.0178632045
C 4.9222105353 -0.3899385822 0.0033127681
C 3.6095438827 0.0597427953 0.0053854052
C 2.5664830394 -0.8649736504 -0.0107608324
C 2.8214505156 -2.2323185576 -0.0286643253
C 4.1350004837 -2.6694808899 -0.0307604926
C 5.1776187145 -1.7662483310 -0.0151607526
H 6.2037186338 -2.0959733874 -0.0168062448
H 4.3462837709 -3.7276278380 -0.0447748782
H 2.0026493658 -2.9352456056 -0.0410117673
N 1.2529246912 -0.4231315476 -0.0096197020
N 0.9576766734 0.8379349684 0.0056792524
C -0.2845474314 1.2117210629 0.0038090646
C -1.4692856690 0.3866091386 -0.0146596540
N -1.5599037182 -0.9209355813 -0.0301827932
C -2.8245495351 -1.3877359757 -0.0384869717
C -3.9514837822 -0.6083295922 -0.0403097113
C -3.8908300753 0.8228095694 -0.0313924782
O -4.7797492879 1.6510940503 -0.0339707805
N -2.5422353032 1.2213477502 -0.0119459607
N -2.1118779446 2.5281447012 0.0076207624
C -0.7382650286 2.6191094305 0.0186688058
O -0.1107003594 3.6489049271 0.0363689699
H -2.7988756038 3.2675322500 0.0111429094
C -5.1908795827 -1.4474700683 -0.0701258039
H -5.9421305658 -1.0871305177 0.6320074522
H -5.6339242352 -1.4157467492 -1.0693387689
C -4.6712501690 -2.8548965820 0.2757331637
H -5.2087246815 -3.6325192405 -0.2629791409
H -4.7959816427 -3.0355227966 1.3440053157
C -3.1722884290 -2.8434223886 -0.0692743814
H -2.5694481289 -3.4222192041 0.6294784941
H -2.9871477367 -3.2350111571 -1.0728638149
H 0.4974464005 -1.1193113485 -0.0227383140
H 3.3535800804 1.1056664030 0.0187831017
H 5.2724214807 2.1257101430 0.9361971000
H 6.8134345106 2.2469366725 0.0510748929
",4,0.0
287407,geom-drugs-9b72ca13d71a2d3d-c0,9b72ca13d71a2d3d,0,27,ok,not_equivalent,none,Not equivalent: non-metal connectivity differs.,Not equivalent: non-metal connectivity differs.,False,False,,True,True,58.26881100074388,,COc1cccc(N=Nc2c(N)[nH]n3c(=O)cc(-c4ccccc4)nc23)c1,[H]N=C1Nn2c(nc(-c3ccccc3)cc2=O)C1=NNc1cccc(OC)c1,"43
GEOM DRUGS COc1cccc(N=Nc2c(N)[nH]n3c(=O)cc(-c4ccccc4)nc23)c1 conformer 0
C -3.3417642402 -3.7401656352 -0.0306708079
H -3.5626855679 -4.8062437738 -0.0354383382
O -4.5933665962 -3.0929912215 -0.0379008246
C -4.6198955111 -1.7365841994 -0.0346017809
C -3.4934359784 -0.9275566090 -0.0267209956
C -3.6415477659 0.4593437458 -0.0231031122
C -4.9052964170 1.0418236780 -0.0275768991
C -6.0220418358 0.2242952335 -0.0358885282
C -5.8899061036 -1.1492407202 -0.0392231705
H -6.7528482301 -1.7949392954 -0.0454432182
H -7.0072499082 0.6647831041 -0.0396545821
H -5.0033896472 2.1163797368 -0.0247618828
N -2.5239529373 1.2743728082 -0.0144795342
N -1.3216014030 0.7846099674 -0.0105055147
C -0.3065848744 1.5914361634 -0.0015490575
C -0.3259654229 3.0614373686 0.0082011202
N -1.3888530963 3.7656832663 0.0079860273
H -1.2396593656 4.7700931688 0.0163550563
H -2.6371823283 2.2979848249 -0.0106976119
N 0.9864177130 3.4494068101 0.0140687470
N 1.8123373965 2.3472373225 0.0167063972
C 1.0801612911 1.1969362070 0.0046493269
N 1.6143069383 0.0158615104 -0.0003701151
C 2.9709958132 -0.0432005139 0.0088936559
C 3.7618537262 1.0809107089 0.0465112014
C 3.2087506402 2.4013235106 0.0505368893
O 3.7759015004 3.4792235020 0.0779457425
H 4.8359849091 1.0159395225 0.0937100001
C 3.5290308954 -1.4017759474 -0.0005980906
C 2.7422395079 -2.4583209506 0.4570821682
C 3.2381465662 -3.7473871703 0.4716684775
C 4.5233521136 -4.0033574439 0.0218162911
C 5.3066168351 -2.9626749008 -0.4495753399
C 4.8161503929 -1.6702568525 -0.4620634450
H 5.4302204324 -0.8731511717 -0.8526293737
H 6.3046911519 -3.1601549989 -0.8126012250
H 4.9121255783 -5.0110111342 0.0323642906
H 2.6219013435 -4.5573489327 0.8339722660
H 1.7424488581 -2.2428627308 0.7996038200
H 1.4091977011 4.3650782495 0.0395868981
H -2.4921832047 -1.3240786022 -0.0242274611
H -2.7541692731 -3.4869262608 -0.9182324450
H -2.7681762944 -3.4920180460 0.8674914802
",4,0.0
287439,geom-drugs-f443df4d0c9b8909-c0,f443df4d0c9b8909,0,28,ok,not_equivalent,none,Not equivalent: non-metal connectivity differs.,Not equivalent: non-metal connectivity differs.,False,False,,True,True,34.28522699687164,,CC(C)(C)c1cc[n+](-c2[nH]c(=O)sc2/C=N/NC(=O)c2ccccc2[O-])cc1,CC(C)(C)C1=C[C@@H]2N(C=C1)c1[nH]c(=O)sc1[C@@H]1OC(c3ccccc3O)=NN21,"48
GEOM DRUGS CC(C)(C)c1cc[n+](-c2[nH]c(=O)sc2/C=N/NC(=O)c2ccccc2[O-])cc1 conformer 0
C -4.4530262521 -2.0335182726 -1.3051157625
H -4.0889450660 -2.7889456866 -1.9970887345
H -5.5323780751 -2.1414557448 -1.2247052277
H -4.2416228566 -1.0471553790 -1.7093415780
C -3.8204107832 -2.2036094041 0.0775369472
C -2.3099065577 -2.0688557238 0.0421754594
C -1.6136224416 -1.8188551787 -1.0724032631
C -0.1319321842 -1.6149683875 -1.1009079626
N 0.4905777683 -1.8461791433 0.2006793764
C 1.8212707554 -1.5051565976 0.2157159177
C 2.3766191777 -0.6911219332 -0.7117547294
C 1.5509143836 0.1637970820 -1.6231800018
N 0.1403676896 -0.2745493266 -1.6019248466
N -0.5707275636 0.7226065151 -0.9579821612
C 0.2124174481 1.7109349900 -0.7432070108
O 1.4994992712 1.5038038439 -1.1519810262
C -0.1767113672 2.9563750709 -0.1301867375
C 0.7606226274 3.9769250331 0.0427498610
C 0.3985984909 5.1669906885 0.6352020692
C -0.9101045300 5.3515756286 1.0628614007
C -1.8490039784 4.3533604330 0.9012282148
C -1.5036169837 3.1417350108 0.3050124770
O -2.4515928049 2.1996628837 0.1742229763
H -2.0690834600 1.4152172430 -0.2715262124
H -2.8677879914 4.4845664268 1.2298072104
H -1.1987125261 6.2830582968 1.5261803644
H 1.1281250881 5.9511169639 0.7648612303
H 1.7703591228 3.8089450989 -0.2986813463
H 1.9459783063 0.1742850648 -2.6501686564
S 4.1124469398 -0.5850018275 -0.4960925684
C 4.0414831297 -1.6985803994 0.9012581078
O 4.9807410697 -2.0668667809 1.5488675059
N 2.7362153540 -2.0537164245 1.0914469179
H 2.4932608497 -2.7267180002 1.8031204202
C -0.2562404394 -2.0720496825 1.3319124948
C -1.5882272305 -2.2047743935 1.2913295696
H -2.1210365704 -2.3945516659 2.2056089907
H 0.3051809655 -2.1257139557 2.2529125525
H 0.3582255930 -2.2865282482 -1.8290785728
H -2.0748245839 -1.6767807383 -2.0333026585
C -4.3864411642 -1.1170616756 1.0025012648
H -4.0288048449 -1.2328491725 2.0215986178
H -4.0962554275 -0.1303211490 0.6489546106
H -5.4724924596 -1.1738003392 1.0170948265
C -4.1886431752 -3.5946500211 0.6108960952
H -3.7737985978 -4.3663532867 -0.0341020156
H -3.8105493940 -3.7509551235 1.6172170148
H -5.2699173376 -3.7092153722 0.6338016085
",7,0.0
287444,geom-drugs-2e37a2e679bfc5e3-c0,2e37a2e679bfc5e3,0,33,ok,not_equivalent,none,Not equivalent: non-metal connectivity differs.,Not equivalent: non-metal connectivity differs.,False,False,,True,True,26.696301996707916,,CC(=O)C(N=Nc1ccccc1)(Sc1nnc(-c2ccccc2)n1-c1ccccc1)C(C)=O,CC(=O)C1=NN(c2ccccc2)[C@@]2(S1)N(C(C)=O)N=C(c1ccccc1)N2c1ccccc1,"54
GEOM DRUGS CC(=O)C(N=Nc1ccccc1)(Sc1nnc(-c2ccccc2)n1-c1ccccc1)C(C)=O conformer 0
C 5.3723966428 0.1302616316 -0.9031662090
C 4.2685709763 -0.6359494037 -1.5766516742
O 4.4121109346 -1.3014058027 -2.5754765898
C 2.9684672892 -0.5256256194 -0.9077536900
N 2.7078502512 0.2947056445 0.0326791847
N 1.4804984616 0.2240487949 0.5259570143
C 1.0405597298 1.2109799921 1.4104929219
C -0.0647038824 1.0262504596 2.2366184128
C -0.4754188947 2.0480326926 3.0729660087
C 0.2082008580 3.2502407090 3.1083279794
C 1.3208373115 3.4259530667 2.3014662288
C 1.7353205242 2.4191689605 1.4544713312
H 2.5952204811 2.5469276566 0.8171786391
H 1.8656314523 4.3576642909 2.3259675390
H -0.1197894941 4.0421077941 3.7639548419
H -1.3359628702 1.8952166603 3.7072489376
H -0.6052236224 0.0937903533 2.2485900474
C 0.5957462845 -0.7868586965 -0.0179212731
N -0.6708633787 -0.2810388643 -0.4585574877
C -1.6525998003 -1.1017333949 0.0713811773
N -1.1729868608 -2.0024826757 0.8591928379
N 0.1828451514 -1.8166045087 0.9073604698
C 1.0487260518 -2.5767127244 1.6529253988
O 2.2369553250 -2.3522654773 1.6313751903
C 0.3653623723 -3.6430205236 2.4572229294
H -0.2293666199 -4.2699275242 1.7976796657
H -0.3071136760 -3.1810390316 3.1763106916
H 1.1130211313 -4.2359484770 2.9745844091
C -3.0611541873 -1.0231158337 -0.2766006517
C -4.0121054369 -1.4700298085 0.6394319166
C -5.3551387770 -1.4265356047 0.3192080142
C -5.7605271662 -0.9450620948 -0.9155955670
C -4.8169544153 -0.5168150724 -1.8354320437
C -3.4712701508 -0.5539673831 -1.5232758645
H -2.7385437212 -0.2360482457 -2.2494261465
H -5.1302541787 -0.1548124430 -2.8031093515
H -6.8107358332 -0.9097115565 -1.1636884454
H -6.0889545030 -1.7693024090 1.0331934519
H -3.6788502624 -1.8458548250 1.5940015924
C -0.8218862534 1.0238898893 -0.9600489626
C -1.8047837375 1.8626917305 -0.4419831270
C -1.9195069880 3.1559885991 -0.9121792032
C -1.0504210059 3.6293070793 -1.8814434959
C -0.0679685068 2.7970166878 -2.3885726994
C 0.0483694102 1.4954331088 -1.9364113464
H 0.8065914458 0.8457762100 -2.3452172679
H 0.6126029037 3.1572135401 -3.1450042125
H -1.1379686674 4.6441127406 -2.2379583117
H -2.6841431938 3.8012385684 -0.5070296216
H -2.4676739516 1.5020355368 0.3296687857
S 1.6296584962 -1.5613060583 -1.4107537150
H 6.2724131211 0.0913621305 -1.5103968236
H 5.5637148080 -0.3191494468 0.0689970635
H 5.0638688983 1.1585455106 -0.7379078661
",4,0.0
287541,geom-drugs-878cbbc3adf42ab9-c0,878cbbc3adf42ab9,0,25,ok,not_equivalent,none,Not equivalent: non-metal connectivity differs.,suspected_tautomer_protomer,False,False,,True,True,58.40390099911019,,Cc1ccc2[nH]c(O)c(N=NC(=O)C3CC3c3ccccc3)c2c1Br,Cc1ccc2c(c1Br)C(=NNC(=O)[C@H]1C[C@@H]1c1ccccc1)C(=O)N2,"41
GEOM DRUGS Cc1ccc2[nH]c(O)c(N=NC(=O)C3CC3c3ccccc3)c2c1Br conformer 0
C -2.8628456281 -3.6199314712 -0.3150814164
C -3.2047127679 -2.1974261956 -0.0058260195
C -2.2394283896 -1.1939414385 -0.1071964992
C -2.5634636390 0.1193353833 0.1812273943
C -3.8764143897 0.4426121037 0.5765681590
C -4.8476164218 -0.5287698125 0.6834353768
C -4.4891195237 -1.8383844883 0.3886470016
H -5.2372921118 -2.6125636110 0.4674429872
H -5.8541563144 -0.2863909986 0.9852499602
N -3.9560330282 1.8062752483 0.8055395707
C -2.7539575791 2.4266705666 0.5835389467
C -1.8066743378 1.3501357678 0.1712605589
N -0.5628153168 1.4552369701 -0.1364294671
N 0.0554586298 2.6157571403 -0.1221134393
C 1.4017089149 2.7424212069 -0.4528600895
O 1.9106794240 3.8393158575 -0.4306314543
C 2.0792047693 1.4812384206 -0.7934486331
C 3.2265318177 1.5308345973 -1.7672570051
C 3.5197723062 1.3238611951 -0.3184988142
C 3.9855420289 0.0249253795 0.2102607574
C 3.5083131858 -1.1891940334 -0.2753084354
C 3.9737673208 -2.3839850989 0.2420332109
C 4.9252573812 -2.3886224082 1.2477197075
C 5.4072333610 -1.1867777153 1.7374137571
C 4.9388567377 0.0087762422 1.2245125807
H 5.3172003912 0.9441247149 1.6120445935
H 6.1489985528 -1.1800709853 2.5227739732
H 5.2881183891 -3.3232995663 1.6490542593
H 3.5877730957 -3.3160942563 -0.1432043169
H 2.7618190877 -1.2133101369 -1.0548283396
H 3.9163271126 2.1858391275 0.2055935907
H 3.4635478873 2.4947070578 -2.1916272766
H 3.3389034972 0.6968790566 -2.4423992569
H 1.4495918245 0.6055949324 -0.7799744741
O -2.5336327098 3.6153093895 0.7060710300
H -0.4476140164 3.4709588778 0.1331121977
H -4.7904514867 2.2892212753 1.0984526783
Br -0.4780240248 -1.6187251953 -0.6447417859
H -2.5152466673 -3.7128563414 -1.3439119478
H -3.7271299790 -4.2636185146 -0.1782194435
H -2.0591868238 -3.9682880845 0.3334962018
",11,0.0
287824,geom-drugs-c2c0c9fd6574f5f5-c6,c2c0c9fd6574f5f5,6,22,ok,not_equivalent,none,Not equivalent: non-metal connectivity differs.,suspected_tautomer_protomer,False,False,,True,True,23.134290000598412,,O=C(O)CCn1c(O)c(C=C2N=c3ccccc3=N2)sc1=S,O=C(O)CCN1C(=O)C(=Cc2nc3ccccc3[nH]2)SC1=S,"33
GEOM DRUGS O=C(O)CCn1c(O)c(C=C2N=c3ccccc3=N2)sc1=S conformer 6
O 1.7834501958 1.4850236850 1.5286485554
C 2.3707182875 2.3134782231 0.8830937901
O 2.0608257117 3.6079752667 0.9077345174
H 1.3089237013 3.7751377698 1.4987124489
C 3.5197946929 2.0196955003 -0.0534232941
C 3.0346016283 1.1499371993 -1.2243170339
N 2.3505867930 -0.0268922335 -0.7407813855
C 3.0304682678 -1.0971264222 -0.2436669435
S 4.6532601524 -1.2636345286 -0.2722080791
S 1.9087068725 -2.2665839363 0.4076563132
C 0.5225127823 -1.2496388622 0.0345087824
C -0.7253723787 -1.6649919653 0.3745953315
C -1.9851167098 -1.0359452514 0.2015399638
N -3.1038683401 -1.6158706453 0.6101289704
C -4.1007737302 -0.7569678032 0.2998200664
C -5.4801298155 -0.8568933219 0.5022384889
C -6.2634016519 0.1874741204 0.0749109763
C -5.7141167837 1.3208801968 -0.5442889348
C -4.3596656308 1.4483617166 -0.7568820139
C -3.5537957721 0.4003989273 -0.3299976492
N -2.2144530914 0.1871577275 -0.3749228871
H -1.4782347758 0.7791462054 -0.7484663464
H -3.9381752759 2.3199714659 -1.2338169388
H -6.3768767288 2.1123288666 -0.8612420324
H -7.3332206430 0.1440726736 0.2150786585
H -5.8971661596 -1.7293038769 0.9781891005
H -0.8088002406 -2.6274631375 0.8626918934
C 0.9777646740 -0.0232526727 -0.6124065751
O 0.2991394396 0.8979876428 -1.0365461552
H 2.3189367762 1.7017422176 -1.8387477689
H 3.8897491307 0.8348382576 -1.8261081722
H 3.9319903940 2.9526482023 -0.4321305131
H 4.2861219148 1.4703997709 0.4977138532
",7,0.0
287874,geom-drugs-9ae95326d7a28262-c0,9ae95326d7a28262,0,30,ok,not_equivalent,none,Not equivalent: non-metal connectivity differs.,Not equivalent: non-metal connectivity differs.,False,False,,True,True,22.074190004786942,,CN1C(=O)C(=Cc2sc(=O)n(-c3ccccc3)c2N2CCCCC2)C(=O)N(C)C1=O,Cn1c2c(c(=O)n(C)c1=O)C=C1SC(=O)N(c3ccccc3)[C@]1(N1CCCCC1)O2,"52
GEOM DRUGS CN1C(=O)C(=Cc2sc(=O)n(-c3ccccc3)c2N2CCCCC2)C(=O)N(C)C1=O conformer 0
C 1.5501368601 2.8448422003 -0.7219514859
N 2.2259642239 1.5744351508 -0.5561855344
C 3.6135479188 1.5808792520 -0.3995278316
O 4.2339082364 2.6182974501 -0.3655378955
N 4.2135586013 0.3566546086 -0.2781680336
C 3.5795705380 -0.8909472294 -0.3548908296
O 4.2160462201 -1.9191983745 -0.2903315437
C 2.1438767663 -0.8074089722 -0.5107732345
C 1.3427789446 -1.9799068427 -0.7770655724
C 0.0138345726 -1.8464954733 -0.7360545930
C -0.5715932019 -0.5476797631 -0.2281299573
N -0.4890877049 -0.4926903949 1.2071001243
C -0.9685860842 -1.6459956378 1.9493527997
H -0.6877966782 -2.5571618679 1.4203870031
C -0.3205580661 -1.6447179569 3.3313743604
C -0.6413413933 -0.3502730342 4.0713119639
C -0.2242932745 0.8382985449 3.2113477600
C -0.9063210413 0.7426108939 1.8500447970
H -0.6247720592 1.5851947340 1.2171238093
H -1.9988581621 0.7713362255 1.9877150725
H -0.5020328898 1.7780146348 3.6909846827
H 0.8578456945 0.8257533460 3.0697571256
H -0.1218132901 -0.3257980243 5.0301557584
H -1.7150455050 -0.2968230040 4.2668609710
H -0.6768428640 -2.5075209866 3.8951225988
H 0.7593996855 -1.7356485501 3.2059914690
H -2.0668726092 -1.6221128820 2.0497442385
N -1.9193675304 -0.4750251437 -0.7710550692
C -2.4692274892 -1.6216149387 -1.2473012603
O -3.5935652984 -1.7940838475 -1.6125387042
S -1.2263830675 -2.9356632127 -1.2992266875
C -2.7468114253 0.6762845456 -0.6184226534
C -2.3511586095 1.8897833370 -1.1636296028
C -3.1524469513 3.0062103056 -1.0016616379
C -4.3537088850 2.9118374434 -0.3204693150
C -4.7564170233 1.6936818005 0.2010754741
C -3.9558763970 0.5752631318 0.0591467495
H -4.2689476275 -0.3757708181 0.4615706971
H -5.6972320841 1.6120349857 0.7239963256
H -4.9792137447 3.7836975442 -0.2032409452
H -2.8405917649 3.9506007693 -1.4222854069
H -1.4248667213 1.9526868030 -1.7107023982
H 1.8420485401 -2.8885124695 -1.0651264923
C 1.5284363125 0.4112697161 -0.5797979872
O 0.1915306669 0.5492225641 -0.7339523237
C 5.6576928761 0.3792746323 -0.1073244635
H 5.9118899659 0.9133557348 0.8074340824
H 5.9956066506 -0.6528695186 -0.0534144229
H 6.1220161223 0.8892322273 -0.9505934406
H 1.1035427336 2.9062332023 -1.7143662997
H 0.7705718151 2.9574481382 0.0307160833
H 2.2989665133 3.6261903995 -0.6051322714
",34,0.0
